order_id,brand,customer_id,dealer_id,purchase_date,model,quantity,unit_price,payment_method,region,city
ORD-MAR-20993,Maruti,97dce788e6aea431,DLR-124,2025-06-10 16:57:13,Swift,1,706597,Lease,Telangana,Hyderabad
ORD-MAR-20994,Maruti,46969d32d83b1415,DLR-119,2024-06-30 08:06:36,Fronx,1,917463,Finance,Telangana,Warangal
ORD-MAR-20995,Maruti,de6a97c8e61a3ba6,DLR-100,2024-01-16 06:40:19,WagonR,1,543265,Lease,Karnataka,Bengaluru
ORD-MAR-20996,Maruti,ac0d47d81665a3f1,DLR-133,2025-02-05 02:43:13,Dzire,1,765049,EMI,Bihar,Gaya
ORD-MAR-20997,Maruti,49ee880b426145e3,DLR-119,2025-08-23 12:32:37,Fronx,1,1031638,Finance,Gujarat,Surat
ORD-MAR-20998,Maruti,c55c600bb69cc256,DLR-133,2024-08-10 04:36:22,Swift,1,659970,Finance,Telangana,Nizamabad
ORD-MAR-20999,Maruti,dd8a9724a3f6da27,DLR-118,2024-03-19 00:04:57,Brezza,1,1087161,Finance,Telangana,Nizamabad
ORD-MAR-21000,Maruti,9afed64a02ee7be1,DLR-104,2024-10-25 16:32:25,Brezza,1,1075638,Finance,Delhi NCR,Noida
ORD-MAR-21001,Maruti,90b515d0b1cac1b0,DLR-142,2024-09-25 11:59:37,WagonR,1,562500,Lease,Uttar Pradesh,Varanasi
ORD-MAR-21002,Maruti,c078785376c9c78d,DLR-120,2024-01-04 10:41:45,Baleno,1,717989,Finance,Karnataka,Mysuru
ORD-MAR-21003,Maruti,501a161a0ea81b70,DLR-119,2025-06-23 00:40:43,Fronx,1,915136,Finance,Gujarat,Vadodara
ORD-MAR-21004,Maruti,ee4151852bdd8755,DLR-111,2025-03-15 03:34:56,WagonR,1,514363,Finance,Maharashtra,Pune
ORD-MAR-21005,Maruti,e0195af2ef170742,DLR-120,2025-02-28 11:50:44,Grand Vitara,1,2077766,Finance,Bihar,Gaya
ORD-MAR-21006,Maruti,56f7ad17b316e2fc,DLR-136,2025-08-18 17:55:13,Fronx,1,896089,Finance,Delhi NCR,Gurugram
ORD-MAR-21007,Maruti,47961f435dccd55c,DLR-107,2024-03-12 17:12:52,Alto,1,382456,Finance,Bihar,Gaya
ORD-MAR-21008,Maruti,7ed71811a1e3fb9b,DLR-141,2024-05-27 06:03:03,Swift,1,698339,Cash,Uttar Pradesh,Varanasi
ORD-MAR-21009,Maruti,16684df4a02981f8,DLR-108,2024-09-10 04:50:51,Fronx,1,881526,Finance,Delhi NCR,New Delhi
ORD-MAR-21010,Maruti,f8710d0a8d97c3b4,DLR-121,2024-10-03 12:13:15,Brezza,1,1090512,Finance,Gujarat,Surat
ORD-MAR-21011,Maruti,84b212a6c75c89d5,DLR-144,2024-10-21 14:27:23,Brezza,1,1122059,Cash,Tamil Nadu,Coimbatore
ORD-MAR-21012,Maruti,5ba000e71f3f0db4,DLR-136,2024-11-22 20:48:59,Swift,1,753125,Finance,Telangana,Warangal
ORD-MAR-21013,Maruti,c6e6ab864bc9600b,DLR-127,2024-10-10 10:23:48,Swift,1,714682,EMI,Tamil Nadu,Coimbatore
ORD-MAR-21014,Maruti,367e4fd17cbf1dc0,DLR-136,2025-07-14 17:59:11,Brezza,1,1026255,EMI,Gujarat,Ahmedabad
ORD-MAR-21015,Maruti,e1cfee2365f30344,DLR-126,2024-01-23 12:02:25,Fronx,1,1109277,Lease,Rajasthan,Jodhpur
ORD-MAR-21016,Maruti,a3361a4699ea787b,DLR-106,2024-04-29 18:32:12,Ertiga,1,995784,Finance,Rajasthan,Udaipur
ORD-MAR-21017,Maruti,8364046257b0e8ea,DLR-134,2025-06-30 00:30:46,Dzire,1,687640,Finance,Uttar Pradesh,Lucknow
ORD-MAR-21018,Maruti,c6784ed956d78d0a,DLR-136,2025-02-13 04:08:55,Dzire,1,704675,Finance,Karnataka,Mangalore
ORD-MAR-21019,Maruti,6cf468fef871f420,DLR-137,2024-10-20 04:17:26,Fronx,1,1017860,Lease,West Bengal,Asansol
ORD-MAR-21020,Maruti,56ce0c07058246f3,DLR-120,2024-06-21 21:12:52,Fronx,1,961987,EMI,Telangana,Hyderabad
ORD-MAR-21021,Maruti,f96f3a95849e39c6,DLR-141,2024-05-02 09:42:51,Fronx,1,1114594,Finance,West Bengal,Howrah
ORD-MAR-21022,Maruti,34684814505567aa,DLR-149,2024-06-08 01:51:35,Swift,1,732215,Finance,Telangana,Hyderabad
ORD-MAR-21023,Maruti,bd88f99dd1c671a1,DLR-133,2024-09-17 01:20:55,Grand Vitara,1,2097224,Finance,Telangana,Nizamabad
ORD-MAR-21024,Maruti,5e447150824f9134,DLR-141,2024-12-13 23:12:25,Brezza,1,1100970,Finance,Telangana,Warangal
ORD-MAR-21025,Maruti,9077d17ae3f431f5,DLR-124,2024-01-12 12:40:44,Fronx,1,1038363,Finance,Tamil Nadu,Chennai
ORD-MAR-21026,Maruti,bd7d88442bc1b1be,DLR-144,2024-10-04 22:20:41,Dzire,1,826908,Finance,Karnataka,Bengaluru
ORD-MAR-21027,Maruti,ee2649dd6b5d2f03,DLR-129,2025-06-07 07:30:09,Dzire,1,804673,Finance,Maharashtra,Pune
ORD-MAR-21028,Maruti,a25ed777fbe59647,DLR-147,2024-01-25 05:36:23,Fronx,1,1096225,Cash,Gujarat,Ahmedabad
ORD-MAR-21029,Maruti,5746bec81f2b53b0,DLR-101,2025-03-16 09:19:32,Fronx,1,910286,Finance,Delhi NCR,Noida
ORD-MAR-21030,Maruti,46a47cde405726b5,DLR-131,2024-05-27 21:20:34,Brezza,1,1052487,EMI,Uttar Pradesh,Lucknow
ORD-MAR-21031,Maruti,0fa3be820d3fa4a5,DLR-136,2025-07-09 07:14:06,Baleno,1,709690,Cash,Telangana,Nizamabad
ORD-MAR-21032,Maruti,95a49c5e409376e8,DLR-139,2024-06-10 16:25:44,Fronx,1,1040594,Finance,Karnataka,Mangalore
ORD-MAR-21033,Maruti,a0afcd071236fcb1,DLR-136,2024-03-03 07:14:19,Grand Vitara,1,1827462,Finance,West Bengal,Howrah
ORD-MAR-21034,Maruti,da7c19b1b2839f34,DLR-100,2024-07-24 08:58:02,Fronx,1,1034703,Lease,Rajasthan,Udaipur
ORD-MAR-21035,Maruti,b7ed86c64d0c321d,DLR-107,2025-07-09 09:39:21,Fronx,1,1114947,Finance,Telangana,Hyderabad
ORD-MAR-21036,Maruti,475a4c6f48f3b020,DLR-108,2024-03-28 07:20:23,Baleno,1,788777,Finance,Maharashtra,Mumbai
ORD-MAR-21037,Maruti,738d722f59d98bd7,DLR-105,2024-01-23 06:42:40,WagonR,1,515186,Finance,Tamil Nadu,Chennai
ORD-MAR-21038,Maruti,422e311cd7193ba0,DLR-113,2024-03-11 14:09:49,Grand Vitara,1,2078860,Finance,Gujarat,Vadodara
ORD-MAR-21039,Maruti,8f8fe75f493e291a,DLR-134,2024-01-04 21:51:07,Fronx,1,969151,Finance,Rajasthan,Jodhpur
ORD-MAR-21040,Maruti,2d9738fbb0fce7ac,DLR-144,2024-12-15 08:15:03,Fronx,1,1073222,EMI,Rajasthan,Jodhpur
ORD-MAR-21041,Maruti,017218a0bc66190e,DLR-148,2025-05-15 03:10:59,Swift,1,720044,Finance,Uttar Pradesh,Kanpur
ORD-MAR-21042,Maruti,46a5169be7722e29,DLR-125,2024-08-15 21:12:00,Grand Vitara,1,2003808,Cash,West Bengal,Kolkata
ORD-MAR-21043,Maruti,7b6a30e56f9340b1,DLR-126,2025-07-20 02:00:32,Brezza,1,1073878,Finance,Bihar,Patna
ORD-MAR-21044,Maruti,3922e6b36c5b89f7,DLR-114,2024-04-05 01:27:44,Dzire,1,801725,EMI,Karnataka,Mysuru
ORD-MAR-21045,Maruti,f87386c25120c3eb,DLR-130,2024-07-22 01:02:59,Ignis,1,591348,Finance,Tamil Nadu,Madurai
ORD-MAR-21046,Maruti,a01445a54be84f0e,DLR-100,2025-01-23 04:20:53,Swift,1,638431,Finance,Gujarat,Surat
ORD-MAR-21047,Maruti,2414de054ce81ed4,DLR-147,2024-05-26 03:45:42,Brezza,6,1149495,Finance,Maharashtra,Nagpur
ORD-MAR-21048,Maruti,bd588a30769adfb2,DLR-131,2024-05-06 08:14:35,Ertiga,1,1095956,EMI,Karnataka,Mangalore
ORD-MAR-21049,Maruti,762d9c48ffd62db3,DLR-139,2024-02-11 18:34:35,Grand Vitara,1,2052027,Finance,Uttar Pradesh,Varanasi
ORD-MAR-21050,Maruti,9b8aa3c200291704,DLR-114,2025-04-25 21:47:01,Fronx,1,1008147,Cash,Maharashtra,Pune
ORD-MAR-21051,Maruti,07cb4328ed5259dd,DLR-131,2024-06-21 12:21:22,Grand Vitara,1,1756134,Finance,Karnataka,Mysuru
ORD-MAR-21052,Maruti,572c6fd24e5a75f3,DLR-103,2025-08-12 16:50:02,Baleno,1,774808,Finance,Rajasthan,Jodhpur
ORD-MAR-21053,Maruti,f55ff59ff88bf0e4,DLR-148,2025-02-17 04:12:50,Alto,1,354533,EMI,West Bengal,Asansol
ORD-MAR-21054,Maruti,cec1bd7669cd6a8e,DLR-143,2024-06-11 16:42:43,Brezza,1,1129380,Lease,Maharashtra,Nagpur
ORD-MAR-21055,Maruti,eb7b9cd1b30a5fd6,DLR-134,2024-04-11 17:00:27,Baleno,1,764118,Finance,Delhi NCR,Noida
ORD-MAR-21056,Maruti,a86b12f0ce623264,DLR-116,2024-08-07 00:27:32,Fronx,1,1020201,Lease,West Bengal,Asansol
ORD-MAR-21057,Maruti,c74d39a1464ebc9b,DLR-131,2024-01-08 15:16:19,Fronx,1,993860,EMI,Maharashtra,Mumbai
ORD-MAR-21058,Maruti,cdbe2230fc1d2519,DLR-128,2024-12-01 18:47:01,Grand Vitara,1,1939093,Finance,Delhi NCR,New Delhi
ORD-MAR-21059,Maruti,46c2ae011e377bbe,DLR-146,2025-02-10 04:27:33,Swift,1,740949,Finance,Delhi NCR,Noida
ORD-MAR-21060,Maruti,2843fac0c8702e78,DLR-149,2025-06-17 10:28:30,Grand Vitara,5,2095464,EMI,Telangana,Warangal
ORD-MAR-21061,Maruti,638ef32bbc584484,DLR-142,2024-07-05 20:19:03,Brezza,1,1222501,Finance,Gujarat,Vadodara
ORD-MAR-21062,Maruti,9759b92eb73c8ad6,DLR-122,2024-01-13 08:18:11,Ignis,1,592873,Cash,Uttar Pradesh,Lucknow
ORD-MAR-21063,Maruti,743e045eccae7674,DLR-112,2024-11-18 23:59:26,Brezza,1,1088036,Finance,Tamil Nadu,Chennai
ORD-MAR-21064,Maruti,d3931b4e1939b38c,DLR-106,2024-03-26 11:33:43,Dzire,1,834760,Cash,West Bengal,Kolkata
ORD-MAR-21065,Maruti,012bbc352a4fdab9,DLR-119,2025-08-30 17:04:39,Alto,1,399417,Finance,Karnataka,Mysuru
ORD-MAR-21066,Maruti,a3a8603ea1b6f971,DLR-110,2024-08-08 11:28:34,Fronx,10,1009262,Cash,Delhi NCR,New Delhi
ORD-MAR-21067,Maruti,19831c7fcc4a8d37,DLR-101,2024-06-14 16:46:13,Dzire,1,729412,Finance,Telangana,Nizamabad
ORD-MAR-21068,Maruti,b4eeb57c575bc8ff,DLR-100,2025-04-13 01:42:33,Dzire,1,759699,EMI,Rajasthan,Udaipur
ORD-MAR-21069,Maruti,089cdd205d765969,DLR-124,2024-01-08 00:50:31,Fronx,1,939681,Cash,Rajasthan,Udaipur
ORD-MAR-21070,Maruti,1d22b05559462489,DLR-125,2024-10-06 03:47:36,Brezza,1,1199262,Lease,Maharashtra,Pune
ORD-MAR-21071,Maruti,32b426b377297189,DLR-100,2024-12-04 07:58:58,Dzire,1,806592,Cash,Tamil Nadu,Madurai
ORD-MAR-21072,Maruti,231da70de420a584,DLR-126,2024-06-20 04:43:53,Brezza,1,1050920,EMI,Gujarat,Ahmedabad
ORD-MAR-21073,Maruti,fab359ce2de622da,DLR-135,2025-04-01 10:02:35,Alto,1,444787,Finance,Delhi NCR,New Delhi
ORD-MAR-21074,Maruti,08131da16158b7f2,DLR-118,2024-01-06 04:32:12,Ertiga,1,1098685,Finance,West Bengal,Kolkata
ORD-MAR-21075,Maruti,d7f3adb0a699a092,DLR-101,2025-04-04 08:31:42,Swift,1,688655,Finance,Gujarat,Vadodara
ORD-MAR-21076,Maruti,2439b93ff6ab393f,DLR-134,2024-04-12 17:00:02,Brezza,1,1137903,EMI,Maharashtra,Pune
ORD-MAR-21077,Maruti,d1f4f4d64eef1bd7,DLR-136,2024-09-28 05:33:48,Dzire,6,729650,Finance,Rajasthan,Jaipur
ORD-MAR-21078,Maruti,bd702a9585350d02,DLR-122,2024-11-19 06:12:01,Dzire,1,673513,EMI,Rajasthan,Jaipur
ORD-MAR-21079,Maruti,8ca841b64a52e9d0,DLR-130,2024-01-12 18:51:15,Grand Vitara,1,1912411,Finance,Maharashtra,Pune
ORD-MAR-21080,Maruti,fba3ac94b65995a1,DLR-133,2024-05-20 06:47:56,Fronx,1,988022,Finance,Gujarat,Surat
ORD-MAR-21081,Maruti,6e305c795aa134f4,DLR-125,2024-03-16 10:17:53,Swift,1,768867,Lease,Uttar Pradesh,Kanpur
ORD-MAR-21082,Maruti,a5a1eb9f4f05e0db,DLR-130,2025-06-29 12:46:12,Dzire,1,833313,Finance,Tamil Nadu,Chennai
ORD-MAR-21083,Maruti,3eb45e032f29563d,DLR-100,2024-10-21 15:49:02,Baleno,1,719483,Finance,West Bengal,Kolkata
ORD-MAR-21084,Maruti,71cff552d7ad4109,DLR-100,2024-09-11 10:58:08,Brezza,1,1012794,Finance,Maharashtra,Pune
ORD-MAR-21085,Maruti,71ca50271c86e7c6,DLR-144,2025-04-06 08:41:07,WagonR,1,574237,Finance,Tamil Nadu,Madurai
ORD-MAR-21086,Maruti,3832198055c1c47a,DLR-129,2025-02-04 22:29:18,Grand Vitara,1,2091505,Finance,Telangana,Hyderabad
ORD-MAR-21087,Maruti,2958f13080ae2dd8,DLR-137,2025-03-12 17:10:31,Fronx,1,922064,Finance,Tamil Nadu,Coimbatore
ORD-MAR-21088,Maruti,11bda68131caa382,DLR-130,2024-11-18 18:18:24,Dzire,1,756980,EMI,West Bengal,Howrah
ORD-MAR-21089,Maruti,3cecdde40ead1d3f,DLR-149,2024-09-20 06:23:09,Fronx,1,880229,Finance,Delhi NCR,Gurugram
ORD-MAR-21090,Maruti,34c6ca8775db3db9,DLR-124,2024-06-27 01:01:17,Brezza,1,1164587,Finance,Uttar Pradesh,Kanpur
ORD-MAR-21091,Maruti,d16eb13e69755980,DLR-145,2024-09-09 05:50:03,Ignis,1,617078,Finance,Delhi NCR,New Delhi
ORD-MAR-21092,Maruti,5806a83fcd9bde57,DLR-126,2025-02-09 09:55:38,Fronx,1,986191,Finance,Uttar Pradesh,Lucknow
ORD-MAR-21093,Maruti,a821c7de04aa871d,DLR-121,2024-03-29 11:29:06,WagonR,1,591673,EMI,Bihar,Gaya
ORD-MAR-21094,Maruti,d24cf2db720e3be3,DLR-105,2025-04-26 03:17:50,Fronx,1,1028255,Finance,Telangana,Warangal
ORD-MAR-21095,Maruti,cda6da454eec3b5a,DLR-103,2024-03-09 22:54:54,Fronx,1,945130,Cash,Bihar,Bhagalpur
ORD-MAR-21096,Maruti,792236271dc7c618,DLR-142,2024-02-05 02:42:27,Swift,1,748976,Finance,Delhi NCR,New Delhi
ORD-MAR-21097,Maruti,15869d8d202a7895,DLR-135,2024-03-31 21:37:49,Fronx,1,971614,Lease,Delhi NCR,New Delhi
ORD-MAR-21098,Maruti,1f519c9b4ef7895c,DLR-109,2025-07-14 07:44:09,Baleno,1,864210,Finance,Gujarat,Vadodara
ORD-MAR-21099,Maruti,ab63513acd7ab678,DLR-147,2024-04-13 16:59:55,Brezza,1,1104072,Finance,Tamil Nadu,Madurai
ORD-MAR-21100,Maruti,c0776b33a077fe68,DLR-149,2024-07-24 00:04:37,Grand Vitara,1,1721166,Finance,Rajasthan,Jaipur
ORD-MAR-21101,Maruti,86988134032ca323,DLR-114,2024-03-16 06:22:10,Alto,1,377528,Finance,Karnataka,Bengaluru
ORD-MAR-21102,Maruti,9fa53698142dc20b,DLR-119,2025-04-26 15:33:05,Fronx,1,1078506,Finance,Gujarat,Surat
ORD-MAR-21103,Maruti,11ae05b2d4d2a538,DLR-141,2024-02-09 17:40:19,Fronx,1,1027619,Finance,Uttar Pradesh,Lucknow
ORD-MAR-21104,Maruti,f35ef80a3a13e9c1,DLR-142,2024-04-13 20:57:36,Brezza,1,1165449,Finance,Telangana,Warangal
ORD-MAR-21105,Maruti,2a53647f3334e25f,DLR-149,2025-01-29 05:49:46,Fronx,1,1070549,EMI,Rajasthan,Jodhpur
ORD-MAR-21106,Maruti,96b7dc1255b991b9,DLR-102,2024-07-03 07:50:40,Dzire,1,833872,EMI,Gujarat,Surat
ORD-MAR-21107,Maruti,b035782e7a921623,DLR-136,2025-03-18 05:23:23,Brezza,1,1015288,Finance,Delhi NCR,Noida
ORD-MAR-21108,Maruti,eab3217624949141,DLR-143,2025-03-13 15:07:26,Fronx,1,991178,EMI,Telangana,Nizamabad
ORD-MAR-21109,Maruti,e752624480076598,DLR-140,2025-07-02 01:28:12,Fronx,1,1066855,Finance,Maharashtra,Pune
ORD-MAR-21110,Maruti,cb3e0606cbec26c6,DLR-122,2025-08-01 04:06:37,Ertiga,1,1160949,Finance,Bihar,Patna
ORD-MAR-21111,Maruti,f2ee4c89910b5897,DLR-148,2025-07-30 05:49:00,Grand Vitara,1,1807344,Finance,Uttar Pradesh,Varanasi
ORD-MAR-21112,Maruti,bf78a64a94ab8309,DLR-117,2025-04-13 07:12:58,Fronx,1,906206,Finance,Telangana,Warangal
ORD-MAR-21113,Maruti,c92fe3018be46593,DLR-135,2024-04-13 01:48:58,Fronx,1,984641,Finance,Delhi NCR,New Delhi
ORD-MAR-21114,Maruti,e8dfb1f013c76845,DLR-138,2024-04-28 07:09:42,Fronx,1,1074718,Lease,Uttar Pradesh,Varanasi
ORD-MAR-21115,Maruti,7cfd91204399021d,DLR-126,2024-04-07 20:04:09,Ignis,1,649738,Finance,Tamil Nadu,Coimbatore
ORD-MAR-21116,Maruti,237e3463fac15914,DLR-149,2025-07-23 19:54:22,Ignis,1,683685,Finance,Telangana,Nizamabad
ORD-MAR-21117,Maruti,d4e9cfcfd87b7e37,DLR-148,2024-09-28 08:07:58,Fronx,1,973430,Finance,Telangana,Hyderabad
ORD-MAR-21118,Maruti,a939117ff2823fba,DLR-129,2025-02-12 23:40:51,Fronx,1,942186,Finance,Maharashtra,Pune
ORD-MAR-21119,Maruti,e641cf49f7efe15c,DLR-102,2025-06-05 01:17:49,Brezza,1,1031733,Cash,Tamil Nadu,Coimbatore
ORD-MAR-21120,Maruti,7e52c5720b3f9043,DLR-100,2024-04-30 13:28:39,Dzire,1,712549,Finance,Tamil Nadu,Coimbatore
ORD-MAR-21121,Maruti,b619bfb3f7034fb8,DLR-145,2024-10-05 07:12:25,Alto,1,409148,Finance,Telangana,Warangal
ORD-MAR-21122,Maruti,9a8e7f77a356b1e2,DLR-114,2024-06-26 09:38:45,Fronx,1,933231,Finance,Telangana,Hyderabad
ORD-MAR-21123,Maruti,debcf9eef59171da,DLR-135,2024-01-07 14:01:33,Fronx,1,1064936,EMI,Bihar,Patna
ORD-MAR-21124,Maruti,d8cda4110c3fb170,DLR-108,2024-10-16 17:56:43,Grand Vitara,1,2089240,Finance,Uttar Pradesh,Varanasi
ORD-MAR-21125,Maruti,18b41495b0332aec,DLR-120,2024-09-25 12:02:49,Fronx,1,1059070,Finance,Telangana,Warangal
ORD-MAR-21126,Maruti,ec432c567edc6148,DLR-132,2024-07-03 04:41:43,Fronx,1,971322,Finance,Tamil Nadu,Coimbatore
ORD-MAR-21127,Maruti,2732ff6db1e27953,DLR-129,2025-05-23 02:45:42,WagonR,1,546171,Finance,Telangana,Warangal
ORD-MAR-21128,Maruti,bda54aa9de0dd855,DLR-128,2024-03-01 23:30:40,Fronx,1,1083434,Finance,Uttar Pradesh,Varanasi
ORD-MAR-21129,Maruti,15d0441c4728768d,DLR-111,2024-01-19 12:32:55,Baleno,1,863788,Finance,Rajasthan,Udaipur
ORD-MAR-21130,Maruti,18d48534d54027dc,DLR-116,2024-10-17 19:17:59,Ignis,1,593014,Finance,Karnataka,Mysuru
ORD-MAR-21131,Maruti,e7832a1ca2233e3c,DLR-147,2024-03-19 17:45:05,Swift,1,659952,Finance,West Bengal,Kolkata
ORD-MAR-21132,Maruti,54d714814442ea43,DLR-142,2024-03-04 19:09:38,Grand Vitara,1,2060962,Cash,Karnataka,Bengaluru
ORD-MAR-21133,Maruti,4f149010c05a3e8e,DLR-114,2024-07-10 04:11:24,Brezza,1,1164030,Lease,Telangana,Hyderabad
ORD-MAR-21134,Maruti,0284f0b0521e873b,DLR-117,2025-06-30 11:24:24,Dzire,1,678052,Finance,Bihar,Patna
ORD-MAR-21135,Maruti,13e6f6e9d97b35e9,DLR-137,2024-06-18 10:23:58,WagonR,1,518270,Finance,Tamil Nadu,Coimbatore
ORD-MAR-21136,Maruti,0086c12b9645569f,DLR-114,2024-11-03 19:01:11,Dzire,1,753275,EMI,West Bengal,Asansol
ORD-MAR-21137,Maruti,25f4c67f7d3b5c3b,DLR-100,2025-04-05 04:03:48,Ignis,1,629387,Finance,Uttar Pradesh,Lucknow
ORD-MAR-21138,Maruti,08aed54bbf533dd9,DLR-147,2024-09-22 14:30:13,WagonR,1,523034,Lease,Telangana,Warangal
ORD-MAR-21139,Maruti,4c21d73e74c633b4,DLR-130,2024-12-27 06:17:54,Brezza,1,1150584,EMI,Karnataka,Mangalore
ORD-MAR-21140,Maruti,57419702b4407567,DLR-135,2025-08-09 06:21:38,Swift,1,680695,EMI,West Bengal,Asansol
ORD-MAR-21141,Maruti,74b2484149be916e,DLR-116,2025-01-16 11:54:41,Fronx,1,930490,EMI,Delhi NCR,Gurugram
ORD-MAR-21142,Maruti,bac2e7d93f1c906b,DLR-127,2024-02-25 03:11:10,Fronx,1,1050982,Lease,Maharashtra,Mumbai
ORD-MAR-21143,Maruti,49f3c709fb24b55a,DLR-126,2024-07-17 14:24:33,Fronx,1,892635,Finance,West Bengal,Howrah
ORD-MAR-21144,Maruti,e5cdb5e9fc0bc650,DLR-148,2024-10-15 12:38:06,Grand Vitara,1,1857156,Lease,Gujarat,Surat
ORD-MAR-21145,Maruti,859409d276cad81b,DLR-114,2025-03-27 02:43:49,Ertiga,1,1227788,Finance,Karnataka,Bengaluru
ORD-MAR-21146,Maruti,6abe64decd8415a0,DLR-126,2024-06-22 07:49:44,Fronx,1,1018846,Finance,Telangana,Hyderabad
ORD-MAR-21147,Maruti,50913ce9d8af5682,DLR-148,2024-09-23 21:30:18,WagonR,4,503704,Finance,Bihar,Patna
ORD-MAR-21148,Maruti,f72e027d12a54448,DLR-102,2024-10-15 15:40:45,Dzire,1,682454,EMI,Rajasthan,Udaipur
ORD-MAR-21149,Maruti,35a8425318650ee0,DLR-147,2025-03-20 13:55:44,Brezza,1,1171658,Finance,Rajasthan,Jaipur
ORD-MAR-21150,Maruti,6965aa5459395285,DLR-127,2025-04-04 22:57:06,Fronx,1,1044282,Finance,Delhi NCR,Noida
ORD-MAR-21151,Maruti,386d0a1aede72147,DLR-110,2025-01-24 10:55:12,Baleno,1,742793,Finance,Tamil Nadu,Chennai
ORD-MAR-21152,Maruti,702a471ae2d13e23,DLR-105,2024-10-08 09:41:06,Dzire,1,712447,EMI,Rajasthan,Jodhpur
ORD-MAR-21153,Maruti,125a29d3ba5747a3,DLR-100,2024-08-08 14:05:35,Fronx,1,1050451,Finance,Rajasthan,Jaipur
ORD-MAR-21154,Maruti,c1a9163db2284853,DLR-140,2025-03-18 09:23:45,WagonR,1,521117,Finance,Uttar Pradesh,Varanasi
ORD-MAR-21155,Maruti,6179019487ad372e,DLR-139,2024-12-11 13:16:45,Dzire,1,823857,EMI,Uttar Pradesh,Kanpur
ORD-MAR-21156,Maruti,11f2438577560422,DLR-127,2025-01-28 03:01:08,Fronx,1,1061157,Lease,Gujarat,Vadodara
ORD-MAR-21157,Maruti,3573471de2f6c2b7,DLR-109,2024-06-05 14:45:00,Alto,6,374089,EMI,Gujarat,Ahmedabad
ORD-MAR-21158,Maruti,bbbd5ab3bf2aeb12,DLR-122,2024-03-10 02:03:56,Ignis,1,655634,Finance,Uttar Pradesh,Lucknow
ORD-MAR-21159,Maruti,49d3ad8b1213c3ae,DLR-127,2025-06-29 03:01:22,Brezza,1,1088570,EMI,Telangana,Nizamabad
ORD-MAR-21160,Maruti,b8a75b073e8a2648,DLR-143,2024-06-18 16:58:08,Fronx,1,1046464,Lease,Gujarat,Ahmedabad
ORD-MAR-21161,Maruti,e6f8d1e781a22067,DLR-135,2025-07-26 16:46:05,Brezza,1,1124003,Finance,Rajasthan,Jodhpur
ORD-MAR-21162,Maruti,286362bc141bf57c,DLR-148,2025-03-01 16:24:03,Brezza,1,1106018,Finance,West Bengal,Kolkata
ORD-MAR-21163,Maruti,7f517673804ada28,DLR-132,2024-04-13 13:25:07,Dzire,1,711435,Finance,Bihar,Bhagalpur
ORD-MAR-21164,Maruti,b5363ca7daed4e7e,DLR-133,2024-03-19 15:22:10,WagonR,1,519720,Finance,Rajasthan,Udaipur
ORD-MAR-21165,Maruti,2230489029f03d91,DLR-136,2024-03-12 13:01:04,Alto,1,413707,Finance,Bihar,Bhagalpur
ORD-MAR-21166,Maruti,f2dbb1327e0d958a,DLR-141,2025-03-28 10:02:01,Brezza,1,1133570,Lease,Karnataka,Mysuru
ORD-MAR-21167,Maruti,b3c6ef1555387430,DLR-124,2025-06-29 07:27:49,Ertiga,1,1105834,Finance,Rajasthan,Jaipur
ORD-MAR-21168,Maruti,6f4c17178499e866,DLR-123,2024-05-28 05:58:16,Baleno,1,845993,Finance,Maharashtra,Pune
ORD-MAR-21169,Maruti,25cd3a6e4913fdaf,DLR-113,2024-04-16 01:36:44,Ignis,1,644329,Finance,Karnataka,Bengaluru
ORD-MAR-21170,Maruti,d38bf5c2bebccb9c,DLR-137,2024-09-14 17:14:35,Brezza,1,1201159,Cash,Uttar Pradesh,Lucknow
ORD-MAR-21171,Maruti,973136ca5e902635,DLR-134,2025-02-10 01:15:47,Grand Vitara,1,1867485,Finance,West Bengal,Kolkata
ORD-MAR-21172,Maruti,86773389047cce3e,DLR-115,2024-03-03 10:19:58,Brezza,1,1055287,Finance,Bihar,Gaya
ORD-MAR-21173,Maruti,153e5319a3b3ce97,DLR-101,2024-07-07 09:16:33,Fronx,1,1093614,Lease,Bihar,Gaya
ORD-MAR-21174,Maruti,32e1cb572d88dfa8,DLR-114,2024-05-25 10:42:17,Baleno,1,880145,Finance,Gujarat,Vadodara
ORD-MAR-21175,Maruti,2e085bb120f99b3b,DLR-145,2025-07-05 21:15:42,Fronx,1,1096009,EMI,Maharashtra,Mumbai
ORD-MAR-21176,Maruti,ec29a408a39bf54f,DLR-141,2025-01-20 19:36:21,Brezza,1,1075327,Finance,Bihar,Patna
ORD-MAR-21177,Maruti,0e77401432418af6,DLR-141,2025-07-08 15:59:00,Alto,1,361801,Finance,Telangana,Nizamabad
ORD-MAR-21178,Maruti,97e28f6106f1fe3e,DLR-104,2024-04-27 22:14:18,Grand Vitara,1,1942794,Finance,Uttar Pradesh,Varanasi
ORD-MAR-21179,Maruti,739636ae5e6610ec,DLR-117,2024-12-16 06:40:54,Fronx,1,1079748,EMI,Uttar Pradesh,Varanasi
ORD-MAR-21180,Maruti,356a6f37dd9ce0b5,DLR-127,2024-09-01 17:53:26,WagonR,1,502997,Finance,Bihar,Patna
ORD-MAR-21181,Maruti,93e45903a857fb67,DLR-111,2024-01-18 07:09:57,Brezza,1,1102205,EMI,Rajasthan,Jodhpur
